complexNo,sido,gungu,dong,complexName
5548,부산시,사상구,괘법동,한신1차
12809,부산시,사상구,덕포동,금잔디
5564,부산시,사상구,덕포동,대하
103237,부산시,사상구,덕포동,덕포경동메르빌
15991,부산시,사상구,덕포동,덕포남영
5559,부산시,사상구,덕포동,덕포늘푸른
13869,부산시,사상구,덕포동,덕포벽산블루밍
5574,부산시,사상구,덕포동,덕포신익타운
9883,부산시,사상구,덕포동,덕포청구
5584,부산시,사상구,덕포동,벽산하나로타운
5565,부산시,사상구,덕포동,부원파크
128923,부산시,사상구,덕포동,비룡벨로스텔라(도시형)
131158,부산시,사상구,덕포동,사상중흥S-클래스그랜드센트럴
143646,부산시,사상구,덕포동,아가페타운(주상복합)
5576,부산시,사상구,덕포동,오양힐타운
5581,부산시,사상구,덕포동,유원
5582,부산시,사상구,덕포동,자유
120216,부산시,사상구,모라동,대상로웰(도시형)
5586,부산시,사상구,모라동,동원
120701,부산시,사상구,모라동,마스터빌
13506,부산시,사상구,모라동,모라
23570,부산시,사상구,모라동,모라골든파크
23571,부산시,사상구,모라동,모라리버빌
5593,부산시,사상구,모라동,모라벽산
14286,부산시,사상구,모라동,모라부원
120479,부산시,사상구,모라동,"모라비버힐(830-1,주상복합)"
127183,부산시,사상구,모라동,모라비버힐(857)
120485,부산시,사상구,모라동,모라비버힐2(주상복합)
110801,부산시,사상구,모라동,모라새
110785,부산시,사상구,모라동,모라엘리시아(도시형)
127882,부산시,사상구,모라동,모라역베스티움더시티(도시형)
5592,부산시,사상구,모라동,무학
142601,부산시,사상구,모라동,미소가모라(도시형)
5599,부산시,사상구,모라동,백양그린
5600,부산시,사상구,모라동,백양푸른숲
124717,부산시,사상구,모라동,보람더존빌
114857,부산시,사상구,모라동,부창스카이빌
110745,부산시,사상구,모라동,사상구남역동원로얄듀크
5594,부산시,사상구,모라동,삼정그린코아
5597,부산시,사상구,모라동,우성
5598,부산시,사상구,모라동,우성2차
9781,부산시,사상구,모라동,우신모라
144976,부산시,사상구,모라동,유진맨션
5601,부산시,사상구,모라동,창신그린힐
5647,부산시,사상구,모라동,학산그린타운
5649,부산시,사상구,모라동,한일
5651,부산시,사상구,모라동,협성
5652,부산시,사상구,모라동,화인
123765,부산시,사상구,모라동,휴팰리스(도시형)
5655,부산시,사상구,삼락동,동양한신
117288,부산시,사상구,엄궁동,금화(주상복합)
125976,부산시,사상구,엄궁동,더스타빌(도시형)
16001,부산시,사상구,엄궁동,무학다솜타운
13269,부산시,사상구,엄궁동,부산화교명덕신촌
5696,부산시,사상구,엄궁동,삼성타워
116428,부산시,사상구,엄궁동,선진무지개빌
24280,부산시,사상구,엄궁동,섬진
5665,부산시,사상구,엄궁동,신엄궁대동
5673,부산시,사상구,엄궁동,신흥동백
5676,부산시,사상구,엄궁동,엄궁
5667,부산시,사상구,엄궁동,엄궁대림
5670,부산시,사상구,엄궁동,엄궁럭키
26419,부산시,사상구,엄궁동,엄궁롯데캐슬리버
12836,부산시,사상구,엄궁동,엄궁쌍용스윗닷홈
5685,부산시,사상구,엄궁동,엄궁한신1차
5692,부산시,사상구,엄궁동,엄궁한신2차
143937,부산시,사상구,엄궁동,에코힐(도시형)
26170,부산시,사상구,엄궁동,"청송,강남"
5684,부산시,사상구,엄궁동,코오롱
125491,부산시,사상구,엄궁동,호진아트뷰(도시형)
107411,부산시,사상구,엄궁동,휴그린(주상복합)
25817,부산시,사상구,주례동,경동윈츠빌(주상복합)
18465,부산시,사상구,주례동,고려아펠리아
105105,부산시,사상구,주례동,광우맨션
174137,부산시,사상구,주례동,"군자월드(민간임대,도시형)"
102692,부산시,사상구,주례동,금오리치
176997,부산시,사상구,주례동,냉정역비스타동원
150418,부산시,사상구,주례동,대박시티(주상복합)
5700,부산시,사상구,주례동,대성
112276,부산시,사상구,주례동,대한빌라텔(주상복합)
112204,부산시,사상구,주례동,더숲(도시형)
112206,부산시,사상구,주례동,더숲블루(도시형)
119437,부산시,사상구,주례동,동양캐슬(도시형)
26500,부산시,사상구,주례동,동유네이처하우스
5705,부산시,사상구,주례동,동일
5715,부산시,사상구,주례동,반도보라메머드타운
5724,부산시,사상구,주례동,벽산신화
123315,부산시,사상구,주례동,본동맨션
26756,부산시,사상구,주례동,선도아트빌(주상복합)
111864,부산시,사상구,주례동,세창그린코아(주상복합)
25372,부산시,사상구,주례동,송림
145161,부산시,사상구,주례동,수목하우스(도시형)
142324,부산시,사상구,주례동,스마트원(도시형)
5822,부산시,사상구,주례동,신주례LG1차
10934,부산시,사상구,주례동,신주례LG2차
107219,부산시,사상구,주례동,일산맨션(54-3)
109769,부산시,사상구,주례동,일산맨션(83-1)
106286,부산시,사상구,주례동,자연아트빌
116341,부산시,사상구,주례동,제이에스(도시형)
25041,부산시,사상구,주례동,주례(152-20)
5841,부산시,사상구,주례동,주례(519-6)
109011,부산시,사상구,주례동,주례경동리인
5708,부산시,사상구,주례동,주례동일1차
5712,부산시,사상구,주례동,주례동일2차
5834,부산시,사상구,주례동,주례럭키
127504,부산시,사상구,주례동,주례롯데캐슬골드스마트
5858,부산시,사상구,주례동,주례벽산
108544,부산시,사상구,주례동,주례센텀
5868,부산시,사상구,주례동,주례우진
5820,부산시,사상구,주례동,주례제일타워맨션
5829,부산시,사상구,주례동,주례조양
19781,부산시,사상구,주례동,주례창우블루빌
9285,부산시,사상구,주례동,주례청구
10205,부산시,사상구,주례동,주례한일유앤아이
5859,부산시,사상구,주례동,주례한효
5862,부산시,사상구,주례동,주례현대
119230,부산시,사상구,주례동,진영프라임제이
117285,부산시,사상구,주례동,창신
10811,부산시,사상구,주례동,창조센츄리(주상복합)
119769,부산시,사상구,주례동,퀀텀펠리스
156379,부산시,사상구,주례동,퀸즈캐슬
125861,부산시,사상구,주례동,퀸즈팰리스(도시형)
142530,부산시,사상구,주례동,탑팰리스(도시형)
123979,부산시,사상구,주례동,팍스타운(주상복합)
5864,부산시,사상구,주례동,현대무지개타운
24674,부산시,사상구,주례동,홍익맨션
152757,부산시,사상구,주례동,힐링하우스
9846,부산시,사상구,학장동,구덕극동
5887,부산시,사상구,학장동,구학마을
5882,부산시,사상구,학장동,금강
5896,부산시,사상구,학장동,동양
6074,부산시,사상구,학장동,목화
26900,부산시,사상구,학장동,삼광
5983,부산시,사상구,학장동,삼성1차
6065,부산시,사상구,학장동,신구덕우성
6049,부산시,사상구,학장동,정남파크맨션
6054,부산시,사상구,학장동,청파
5872,부산시,사상구,학장동,학장극동
9771,부산시,사상구,학장동,학장대림
5912,부산시,사상구,학장동,학장무학
5914,부산시,사상구,학장동,학장반도보라타운
5923,부산시,사상구,학장동,학장벽산
114253,부산시,사상구,학장동,학장뷰-리브(주상복합)
5999,부산시,사상구,학장동,학장삼성2차
6004,부산시,사상구,학장동,학장삼정(삼정송림맨션)
104038,부산시,사상구,학장동,학장삼정그린코아
14951,부산시,사하구,감천동,감천경림
10596,부산시,사하구,감천동,감천단지
6104,부산시,사하구,감천동,감천백산
152970,부산시,사하구,감천동,감천빌라수(도시형)
111193,부산시,사하구,감천동,감천오펠리움
6130,부산시,사하구,감천동,감천유림1차
6131,부산시,사하구,감천동,감천유림2차
6146,부산시,사하구,감천동,감천현대
9790,부산시,사하구,감천동,감천화흥타워
162217,부산시,사하구,감천동,경민맨션
25194,부산시,사하구,감천동,남성타워
6095,부산시,사하구,감천동,남성한빛가든
117577,부산시,사하구,감천동,더웰리스
6098,부산시,사하구,감천동,동일
143478,부산시,사하구,감천동,무지개
9824,부산시,사하구,감천동,부영벽산파라빌
13427,부산시,사하구,감천동,삼정동백
9917,부산시,사하구,감천동,신도(주상복합)
118407,부산시,사하구,감천동,신한
105988,부산시,사하구,감천동,신흥동백
143460,부산시,사하구,감천동,에버그린빌(도시형)
14968,부산시,사하구,감천동,영동힐타운
156219,부산시,사하구,감천동,우림
122022,부산시,사하구,감천동,자유
137265,부산시,사하구,감천동,전원
132527,부산시,사하구,감천동,제일
135586,부산시,사하구,감천동,태린비주펠리스(주상복합)
14953,부산시,사하구,감천동,한성
6148,부산시,사하구,감천동,해태
109354,부산시,사하구,감천동,혜화
110237,부산시,사하구,괴정동,IDS아델하임(도시형)
131446,부산시,사하구,괴정동,IDS아델하임(주상복합)
133389,부산시,사하구,괴정동,SK그린빌
115761,부산시,사하구,괴정동,가람그린(주상복합)
113194,부산시,사하구,괴정동,가람리버빌(주상복합)
117486,부산시,사하구,괴정동,강남하이빌(도시형)
151083,부산시,사하구,괴정동,강전빌(도시형)
24073,부산시,사하구,괴정동,강진노블레스
109021,부산시,사하구,괴정동,경성스마트W(도시형)
111402,부산시,사하구,괴정동,경성스마트W2차(주상복합)
106951,부산시,사하구,괴정동,경흥(주상복합)
128880,부산시,사하구,괴정동,괴정
105008,부산시,사하구,괴정동,괴정K스타파크
25445,부산시,사하구,괴정동,괴정경동메르빌
111956,부산시,사하구,괴정동,괴정그린시티(주상복합)
6310,부산시,사하구,괴정동,괴정동원맨션
124897,부산시,사하구,괴정동,괴정삼부
25252,부산시,사하구,괴정동,괴정스타클래스
109827,부산시,사하구,괴정동,괴정신동아파밀리에
25331,부산시,사하구,괴정동,괴정신동화
24623,부산시,사하구,괴정동,괴정신익
112507,부산시,사하구,괴정동,괴정어반푸르지오(주상복합)
110903,부산시,사하구,괴정동,괴정웰메이드홈(도시형)
6238,부산시,사하구,괴정동,괴정자유2차
104056,부산시,사하구,괴정동,괴정참누리
113022,부산시,사하구,괴정동,괴정천아하늘정원2차(주상복합)
6253,부산시,사하구,괴정동,괴정한신
6377,부산시,사하구,괴정동,괴정한일하나로타운
107712,부산시,사하구,괴정동,괴정협성휴포레
6153,부산시,사하구,괴정동,국제
154439,부산시,사하구,괴정동,그레이스빌(36-1)
137062,부산시,사하구,괴정동,그레이스빌(555-15)
117291,부산시,사하구,괴정동,그린시티(주상복합)
116997,부산시,사하구,괴정동,금상예림(주상복합)
9952,부산시,사하구,괴정동,금호
116471,부산시,사하구,괴정동,금화
114626,부산시,사하구,괴정동,남도그린
24065,부산시,사하구,괴정동,노블레스
13936,부산시,사하구,괴정동,대근빌라트(주상복합)
25039,부산시,사하구,괴정동,대양그린힐
119032,부산시,사하구,괴정동,대티역스마트W인공지능(도시형)
119031,부산시,사하구,괴정동,대티역스마트W인공지능(주상복합)
121217,부산시,사하구,괴정동,대티은화
109194,부산시,사하구,괴정동,더월드
121924,부산시,사하구,괴정동,더존빌4차(도시형)
133884,부산시,사하구,괴정동,더존빌리지(도시형)
138374,부산시,사하구,괴정동,동덕
131495,부산시,사하구,괴정동,동아아트빌(도시형)
6306,부산시,사하구,괴정동,동아파크맨션
17588,부산시,사하구,괴정동,동조리젠시타워(주상복합)
136243,부산시,사하구,괴정동,동조신현트레빌
24915,부산시,사하구,괴정동,동주
6323,부산시,사하구,괴정동,동진그린힐
